Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned,Resignation_Date
70460,IT,Male,33,Manager,2024-03-29 00:00:00,1,Master,4,8400,53,43,14,2,49,12,29,2,4.13,False,
70461,Marketing,Female,38,Developer,2018-06-03 00:00:00,4,High School,1,5500,43,15,4,9,49,14,84,1,1.49,True,2020-03-26
70462,Engineering,Male,43,Developer,2016-01-03 00:00:00,4,Bachelor,4,7000,50,45,27,7,34,19,2,0,1.69,True,2023-06-05
70463,HR,Female,36,Developer,2015-03-20 00:00:00,4,High School,2,6000,36,43,15,2,69,5,29,1,4.81,False,
70464,Sales,Male,45,Analyst,2020-05-24 00:00:00,5,Bachelor,5,6000,37,7,26,6,80,3,79,2,4.31,False,
70465,Finance,Male,38,Manager,2021-04-06 00:00:00,3,Bachelor,3,7800,40,30,9,7,77,1,34,1,3.07,False,
70466,Marketing,Male,24,Technician,2021-10-08 00:00:00,9,High School,2,4200,56,40,2,9,35,6,96,0,1.29,True,2022-05-17
70467,Customer Support,Male,25,Engineer,2022-08-17 00:00:00,3,Bachelor,2,7200,51,24,19,5,64,19,83,2,2.16,True,2023-09-04
70468,HR,Female,34,Consultant,2018-05-30 00:00:00,3,Bachelor,5,8250,53,8,25,4,59,9,43,1,3.91,False,
70469,Customer Support,Male,42,Manager,2020-11-29 00:00:00,6,Bachelor,1,6600,42,30,20,12,30,15,29,2,1.88,True,2024-09-06
70471,Finance,Female,58,Technician,2020-10-25 00:00:00,1,Bachelor,4,4900,44,18,13,0,58,19,68,1,1.93,False,
70472,Marketing,Female,48,Analyst,2020-10-29 00:00:00,2,Master,5,6000,59,17,26,12,57,14,27,1,4.95,False,
70473,Engineering,Other,51,Manager,2020-04-27 00:00:00,2,Master,5,9000,56,23,19,5,65,2,90,0,4.2,False,
70473,Engineering,Other,51,Manager,2016-10-28 00:00:00,2,Master,5,9000,56,23,19,5,64,2,90,0,4.2,True,2022-10-02
70474,Marketing,Male,57,Developer,2024-02-02 00:00:00,9,Master,3,6500,34,38,28,5,47,12,96,2,3.2,False,
70475,Customer Support,Female,33,Manager,2022-01-19 00:00:00,5,High School,2,7200,37,23,3,4,45,12,75,2,3.22,False,
70476,Operations,Female,51,Developer,2020-04-14 00:00:00,1,High School,2,6000,52,39,5,9,66,14,57,0,1.63,False,
70476,Operations,Female,51,Developer,2017-02-21 00:00:00,1,High School,2,6000,52,39,5,9,32,14,57,0,1.63,True,2018-07-21
70477,Engineering,Male,38,Manager,2020-12-20 00:00:00,0,High School,5,9000,31,14,4,9,41,14,36,0,2.82,False,
70478,HR,Male,23,Analyst,2018-10-08 00:00:00,3,Bachelor,2,4800,30,39,7,13,64,4,96,0,1.62,False,
70478,HR,Male,23,Analyst,2019-08-15 00:00:00,3,Bachelor,2,4800,30,39,7,13,65,4,96,0,1.62,True,2022-10-15
70479,Finance,Female,56,Consultant,2022-06-16 00:00:00,7,Bachelor,2,6600,55,11,7,13,40,14,1,1,3.15,False,
70480,IT,Female,53,Developer,2020-01-14 00:00:00,3,Bachelor,3,6500,30,20,4,10,78,18,46,2,4.87,False,
70481,HR,Male,57,Specialist,2018-11-01 00:00:00,6,High School,5,6750,42,27,11,2,80,19,38,0,2.08,False,
70483,Operations,Female,27,Manager,2022-08-20 00:00:00,8,High School,1,6600,50,22,14,8,61,11,35,0,4.55,False,
70483,Operations,Female,27,Manager,2023-10-12 00:00:00,8,High School,1,6600,50,22,14,8,36,11,35,0,4.55,True,2021-09-10
70484,Finance,Female,41,Technician,2017-05-11 00:00:00,5,Master,4,4900,57,5,28,2,58,9,99,0,2.68,True,2022-07-12
70485,Legal,Female,59,Specialist,2023-10-27 00:00:00,8,Master,3,5850,37,12,2,9,79,8,96,1,2.96,False,
70486,Customer Support,Male,35,Developer,2020-12-21 00:00:00,2,Bachelor,1,5500,46,9,14,7,44,4,82,2,1.73,True,2018-11-21
70487,Marketing,Male,60,Consultant,2018-12-31 00:00:00,6,Bachelor,3,7150,43,39,9,6,61,17,63,2,2.33,False,
70488,Marketing,Male,45,Specialist,2016-10-16 00:00:00,9,High School,4,6300,57,38,21,4,63,13,61,2,4.54,False,
70489,HR,Male,52,Engineer,2020-09-01 00:00:00,1,Master,5,9000,49,24,12,4,47,13,35,0,3.05,False,
70490,HR,Male,29,Specialist,2016-11-20 00:00:00,6,High School,2,5400,30,15,18,14,60,1,95,2,4.83,False,
70490,HR,Male,29,Specialist,2018-06-15 00:00:00,6,High School,2,5400,30,15,18,14,40,1,95,2,4.83,True,2019-02-22
70491,Operations,Female,47,Specialist,2015-02-19 00:00:00,4,High School,4,6300,38,41,11,11,73,8,47,2,4.03,False,
70492,Engineering,Female,54,Manager,2020-02-15 00:00:00,8,PhD,2,7200,40,12,5,3,66,17,9,0,4.35,False,
70494,Customer Support,Male,48,Specialist,2015-10-06 00:00:00,2,Bachelor,3,5850,36,31,22,8,32,13,89,1,3.8,True,2024-12-28
70495,Legal,Female,54,Consultant,2022-09-29 00:00:00,8,Bachelor,2,6600,59,23,24,4,47,6,58,0,1.07,True,2018-10-15
70496,Engineering,Male,54,Specialist,2020-05-13 00:00:00,3,High School,3,5850,56,18,25,14,54,14,80,1,3.64,True,2024-10-07
70497,HR,Female,38,Manager,2019-10-06 00:00:00,8,Bachelor,4,8400,60,47,20,10,74,6,18,1,4.07,False,
70499,Legal,Male,38,Engineer,2020-07-04 00:00:00,9,Master,5,9000,48,15,5,5,46,10,8,2,3.37,False,
70500,Legal,Male,52,Consultant,2019-06-30 00:00:00,2,Bachelor,1,6050,60,17,13,7,75,17,53,1,3.36,False,
70500,Legal,Male,52,Consultant,2020-09-19 00:00:00,2,Bachelor,1,6050,60,17,13,7,33,17,53,1,3.36,True,2018-11-05
70501,Engineering,Female,23,Technician,2014-12-04 00:00:00,9,Bachelor,3,4550,48,3,11,0,69,13,95,1,2.38,False,
70502,Operations,Male,51,Specialist,2021-03-01 00:00:00,6,High School,1,4950,42,42,25,4,53,10,60,1,3.39,True,2024-12-05
70503,Legal,Female,26,Developer,2020-11-07 00:00:00,9,High School,2,6000,32,24,25,7,40,7,11,1,1.39,True,2018-09-29
70503,Legal,Female,26,Developer,2018-06-19 00:00:00,9,High School,2,6000,32,24,25,7,62,7,11,1,1.39,False,
70505,Finance,Female,34,Consultant,2021-11-07 00:00:00,0,Bachelor,4,7700,33,29,9,4,42,11,73,2,2.4,False,
70507,Marketing,Male,53,Consultant,2022-11-19 00:00:00,4,PhD,1,6050,36,25,20,7,41,7,39,2,4.9,False,
70507,Marketing,Male,53,Consultant,2021-09-20 00:00:00,4,PhD,1,6050,36,25,20,7,35,7,39,2,4.9,True,2023-05-30
70509,IT,Male,28,Technician,2021-10-08 00:00:00,8,Bachelor,4,4900,38,31,11,9,67,14,60,2,1.95,False,
70510,Legal,Female,38,Manager,2015-07-24 00:00:00,9,Bachelor,1,6600,33,35,27,7,47,1,4,0,1.16,True,2021-04-16
70511,Sales,Female,33,Developer,2019-06-24 00:00:00,1,Bachelor,1,5500,52,43,13,4,44,11,31,0,1.22,True,2021-04-10
70512,Customer Support,Male,56,Consultant,2022-11-23 00:00:00,2,Bachelor,2,6600,57,47,27,8,46,16,22,2,3.71,False,
70512,Customer Support,Male,56,Consultant,2024-01-12 00:00:00,2,Bachelor,2,6600,57,47,27,8,32,16,22,2,3.71,True,2023-06-05
70513,Finance,Female,42,Consultant,2020-10-23 00:00:00,7,Bachelor,2,6600,51,8,19,13,46,3,97,1,4.25,True,2020-03-27
70513,Finance,Female,42,Consultant,2016-09-16 00:00:00,7,Bachelor,2,6600,51,8,19,13,71,3,97,1,4.25,False,
70515,Legal,Male,49,Analyst,2021-02-18 00:00:00,6,Bachelor,4,5600,30,13,14,13,56,10,84,0,3.35,False,
70516,Marketing,Other,34,Engineer,2018-05-31 00:00:00,1,High School,5,9000,50,8,11,0,51,16,61,0,2.26,False,
70516,Marketing,Other,34,Engineer,2021-12-22 00:00:00,1,High School,5,9000,50,8,11,0,62,16,61,0,2.26,True,2022-04-27
70517,Finance,Female,47,Developer,2015-12-08 00:00:00,9,Master,5,7500,51,34,26,14,63,10,97,0,1.95,True,2021-05-05
70519,Customer Support,Female,36,Engineer,2019-08-12 00:00:00,9,Bachelor,1,6600,49,15,8,11,59,14,86,0,2.45,True,2018-02-12
70520,Customer Support,Male,45,Technician,2016-04-15 00:00:00,4,Bachelor,1,3850,53,44,26,6,48,15,54,0,1.4,True,2022-12-18
70521,Customer Support,Female,36,Specialist,2022-02-15 00:00:00,6,Master,1,4950,31,10,5,2,38,10,61,0,4.84,True,2022-07-17
70522,HR,Female,36,Manager,2018-08-14 00:00:00,5,Master,1,6600,45,21,22,10,69,19,70,2,2.11,True,2018-08-21
70523,HR,Male,55,Developer,2015-01-27 00:00:00,9,High School,2,6000,33,48,23,1,60,11,77,1,1.87,True,2018-02-27
70523,HR,Male,55,Developer,2022-12-12 00:00:00,9,High School,2,6000,33,48,23,1,40,11,77,1,1.87,False,
70524,HR,Male,58,Consultant,2018-01-09 00:00:00,7,Bachelor,2,6600,47,4,6,13,75,6,59,1,3.64,False,
70529,Legal,Male,48,Specialist,2020-04-13 00:00:00,4,Bachelor,4,6300,46,40,7,12,53,11,0,2,2.17,False,
70530,Legal,Male,55,Developer,2016-01-02 00:00:00,4,High School,2,6000,57,32,8,0,67,13,5,0,3.68,False,
70531,Engineering,Female,56,Developer,2016-11-06 00:00:00,1,Master,2,6000,34,32,25,14,56,8,27,1,2.03,True,2021-06-02
70531,Engineering,Female,56,Developer,2022-02-22 00:00:00,1,Master,2,6000,34,32,25,14,48,8,27,1,2.03,False,
70532,Engineering,Male,55,Engineer,2016-01-18 00:00:00,5,High School,2,7200,56,0,16,14,54,1,49,0,1.88,True,2023-05-23
70532,Engineering,Male,55,Engineer,2021-01-14 00:00:00,5,High School,2,7200,56,0,16,14,47,1,49,0,1.88,False,
70534,Customer Support,Male,59,Specialist,2016-01-12 00:00:00,3,Bachelor,4,6300,55,3,21,10,35,4,15,1,4.06,True,2024-08-06
70535,Customer Support,Male,55,Technician,2018-08-15 00:00:00,1,Bachelor,1,3850,46,29,7,6,36,12,56,2,1.88,True,2022-12-03
70536,Operations,Female,24,Manager,2014-09-22 00:00:00,7,Bachelor,5,9000,34,36,25,3,74,15,80,0,3.1,False,
70538,IT,Male,43,Manager,2022-06-19 00:00:00,5,Bachelor,4,8400,49,42,1,14,61,16,65,0,3.44,False,
70541,Operations,Male,57,Specialist,2015-08-14 00:00:00,8,High School,1,4950,41,3,10,13,36,8,36,1,3.42,True,2021-07-04
70541,Operations,Male,57,Specialist,2018-02-19 00:00:00,8,High School,1,4950,41,3,10,13,69,8,36,1,3.42,False,
70542,Engineering,Female,34,Developer,2015-03-08 00:00:00,5,Master,4,7000,37,33,3,1,53,8,48,1,4.22,False,
70543,Customer Support,Female,42,Engineer,2015-05-06 00:00:00,4,High School,5,9000,39,14,2,7,49,15,91,1,1.34,False,
70544,Customer Support,Male,42,Developer,2024-08-16 00:00:00,8,Bachelor,3,6500,36,10,20,2,64,6,45,0,1.46,False,
70544,Customer Support,Male,42,Developer,2022-05-02 00:00:00,8,Bachelor,3,6500,36,10,20,2,49,6,45,0,1.46,True,2021-05-18
70545,Finance,Female,36,Engineer,2020-04-12 00:00:00,5,High School,3,7800,55,19,3,1,77,6,76,2,3.83,False,
70546,Sales,Female,26,Consultant,2014-10-12 00:00:00,4,Bachelor,5,8250,42,22,12,1,79,5,40,0,4.21,False,
70547,Marketing,Female,48,Analyst,2015-10-14 00:00:00,1,High School,4,5600,53,3,14,12,40,4,37,0,4.88,False,
70547,Marketing,Female,48,Analyst,2015-06-24 00:00:00,1,High School,4,5600,53,3,14,12,65,4,37,0,4.88,True,2023-05-05
70548,Finance,Male,29,Consultant,2023-08-04 00:00:00,7,Bachelor,1,6050,35,43,14,8,43,19,40,1,3.67,False,
70549,HR,Female,30,Engineer,2022-08-06 00:00:00,9,Bachelor,1,6600,42,24,26,10,48,13,6,0,1.16,True,2022-08-29
70550,Legal,Male,38,Engineer,2017-09-02 00:00:00,0,Bachelor,1,6600,59,34,26,9,31,8,55,1,3.85,True,2018-04-01
70551,Legal,Male,25,Analyst,2017-02-15 00:00:00,7,High School,2,4800,36,42,27,11,63,7,28,2,4.57,True,2023-05-08
70551,Legal,Male,25,Analyst,2017-09-29 00:00:00,7,High School,2,4800,36,42,27,11,68,7,28,2,4.57,False,
70552,Operations,Female,38,Developer,2022-10-11 00:00:00,4,Bachelor,2,6000,32,5,16,3,47,9,43,0,1.51,False,
70553,Sales,Female,48,Manager,2015-01-18 00:00:00,1,Bachelor,3,7800,51,23,24,2,74,19,90,1,4.29,False,
70554,Legal,Female,55,Analyst,2015-11-23 00:00:00,8,PhD,4,5600,56,3,3,4,46,15,15,0,1.03,True,2023-07-01
70555,Engineering,Female,49,Consultant,2015-05-06 00:00:00,1,Bachelor,3,7150,34,37,23,9,41,13,25,2,1.67,False,
70556,Legal,Other,42,Developer,2019-12-02 00:00:00,6,Master,4,7000,54,16,2,2,46,16,16,1,2.04,False,
70557,Finance,Male,53,Developer,2018-04-06 00:00:00,9,High School,3,6500,51,38,19,13,62,19,30,0,3.06,False,
70557,Finance,Male,53,Developer,2019-07-20 00:00:00,9,High School,3,6500,51,38,19,13,53,19,30,0,3.06,True,2024-08-16
70558,HR,Female,50,Analyst,2015-07-10 00:00:00,6,High School,3,5200,45,4,2,14,51,12,57,0,4.08,False,
70559,IT,Female,23,Specialist,2017-06-16 00:00:00,7,Bachelor,1,4950,38,23,12,0,38,13,8,2,1.38,True,2025-06-03
70560,Sales,Male,58,Developer,2022-07-15 00:00:00,4,High School,5,7500,49,42,12,7,68,19,35,1,1.26,False,
70560,Sales,Male,58,Developer,2020-08-23 00:00:00,4,High School,5,7500,49,42,12,7,35,19,35,1,1.26,True,2021-08-14
70561,IT,Female,37,Developer,2015-04-10 00:00:00,1,Bachelor,5,7500,37,32,14,5,66,16,60,1,1.8,False,
70562,Finance,Female,27,Developer,2023-02-23 00:00:00,1,High School,1,5500,58,3,23,9,30,12,60,2,1.43,True,2018-09-16
70563,Legal,Other,48,Manager,2019-12-29 00:00:00,8,Master,1,6600,46,28,17,2,80,18,75,2,3.13,False,
70564,Legal,Female,30,Specialist,2020-03-14 00:00:00,5,Bachelor,5,6750,58,18,28,9,34,19,66,2,4.46,True,2019-04-13
70564,Legal,Female,30,Specialist,2023-08-04 00:00:00,5,Bachelor,5,6750,58,18,28,9,53,19,66,2,4.46,False,
70565,HR,Male,25,Technician,2019-04-03 00:00:00,2,Bachelor,3,4550,30,12,5,5,75,13,44,2,3.26,False,
70566,Marketing,Male,44,Technician,2021-06-22 00:00:00,7,Bachelor,1,3850,57,5,19,8,57,19,67,0,3.26,True,2020-10-04
70567,Finance,Female,47,Technician,2021-08-03 00:00:00,3,High School,1,3850,41,27,2,9,44,11,65,2,3.59,True,2021-06-07
70568,Legal,Male,32,Technician,2023-01-30 00:00:00,8,PhD,1,3850,60,44,29,13,50,9,75,2,3.09,True,2022-04-27
70569,Operations,Male,43,Specialist,2017-01-31 00:00:00,5,Bachelor,4,6300,36,49,25,8,63,3,41,0,3.65,False,
70570,Engineering,Female,58,Analyst,2021-11-06 00:00:00,4,High School,1,4400,52,9,14,14,44,17,67,2,3.95,True,2018-12-27
70571,Customer Support,Male,38,Consultant,2019-04-27 00:00:00,8,Bachelor,2,6600,34,28,12,10,57,11,80,1,1.7,False,
70572,Operations,Male,25,Analyst,2022-04-13 00:00:00,7,Bachelor,3,5200,31,44,14,12,79,3,55,2,3.59,False,
70573,Engineering,Female,34,Technician,2017-11-09 00:00:00,7,High School,1,3850,32,21,10,1,52,7,24,1,4.55,True,2019-10-06
70573,Engineering,Female,34,Technician,2016-08-19 00:00:00,7,High School,1,3850,32,21,10,1,57,7,24,1,4.55,False,
70574,HR,Female,55,Technician,2019-02-07 00:00:00,4,Bachelor,1,3850,52,15,16,8,31,16,95,0,3.66,True,2024-05-02
70575,Customer Support,Male,28,Technician,2019-12-21 00:00:00,8,High School,3,4550,33,25,15,14,66,16,98,2,4.19,False,
70576,Marketing,Male,41,Consultant,2015-11-26 00:00:00,4,High School,3,7150,49,14,8,2,72,18,15,0,2.6,False,
70577,Finance,Male,38,Engineer,2019-05-28 00:00:00,8,Master,2,7200,41,17,22,11,55,13,94,2,3.77,False,
70579,Customer Support,Female,60,Technician,2019-10-25 00:00:00,7,Master,2,4200,42,24,17,11,43,5,69,0,3.46,False,
70580,Marketing,Male,38,Analyst,2023-05-31 00:00:00,1,High School,5,6000,32,18,3,2,79,8,6,2,1.03,False,
70581,Marketing,Female,23,Developer,2017-02-01 00:00:00,0,High School,1,5500,44,26,22,5,65,8,14,0,4.93,True,2024-02-15
70582,IT,Male,52,Engineer,2014-12-06 00:00:00,4,High School,5,9000,32,2,27,3,71,9,91,1,4.79,False,
70583,Sales,Female,23,Manager,2024-03-30 00:00:00,0,Bachelor,5,9000,58,32,15,1,70,5,5,0,4.82,False,
70584,Marketing,Male,37,Analyst,2017-04-30 00:00:00,3,Bachelor,3,5200,35,36,26,12,41,12,99,2,3.24,False,
70585,Legal,Male,23,Developer,2020-06-13 00:00:00,5,High School,1,5500,31,32,20,14,38,12,82,2,4.1,True,2023-10-05
70586,Marketing,Female,28,Analyst,2023-05-04 00:00:00,1,High School,1,4400,36,33,24,1,31,16,89,1,4.38,True,2019-06-11
70587,Operations,Female,48,Specialist,2016-07-06 00:00:00,6,High School,4,6300,31,38,12,0,73,17,40,2,2.39,False,
70588,Sales,Male,26,Analyst,2023-01-16 00:00:00,4,Bachelor,2,4800,56,32,14,14,68,4,3,0,3.28,False,
70588,Sales,Male,26,Analyst,2018-06-22 00:00:00,4,Bachelor,2,4800,56,32,14,14,31,4,3,0,3.28,True,2018-03-11
70589,Marketing,Female,27,Developer,2015-07-07 00:00:00,2,Bachelor,2,6000,56,15,24,11,47,11,10,0,1.03,True,2019-02-26
70590,Sales,Female,40,Manager,2017-10-19 00:00:00,1,Bachelor,4,8400,59,32,22,3,51,19,52,2,4.48,True,2020-12-17
70590,Sales,Female,40,Manager,2017-08-06 00:00:00,1,Bachelor,4,8400,59,32,22,3,69,19,52,2,4.48,False,
70591,Customer Support,Other,48,Specialist,2019-09-10 00:00:00,1,Bachelor,4,6300,34,45,27,11,59,9,43,2,1.55,False,
70592,Legal,Male,28,Specialist,2023-05-05 00:00:00,2,Bachelor,5,6750,60,45,4,9,46,2,0,0,1.36,True,2023-12-07
70592,Legal,Male,28,Specialist,2022-09-28 00:00:00,2,Bachelor,5,6750,60,45,4,9,78,2,0,0,1.36,False,
70593,Legal,Female,41,Developer,2016-03-16 00:00:00,5,High School,5,7500,58,42,16,2,40,3,83,2,1.88,False,
70594,Sales,Male,22,Specialist,2019-08-20 00:00:00,4,Bachelor,2,5400,30,28,1,12,80,14,92,1,4.42,False,
70595,Marketing,Male,57,Manager,2022-02-26 00:00:00,3,Bachelor,3,7800,30,48,13,12,48,19,16,1,4.66,False,
70598,Legal,Female,38,Engineer,2017-07-07 00:00:00,6,High School,5,9000,32,28,3,6,47,1,61,0,2.16,False,
70599,Engineering,Female,31,Developer,2020-11-18 00:00:00,4,Bachelor,3,6500,33,28,26,9,73,12,35,2,1.49,False,
70600,Customer Support,Male,52,Analyst,2015-10-30 00:00:00,8,Master,4,5600,45,23,14,2,59,7,32,1,1.95,False,
70600,Customer Support,Male,52,Analyst,2019-04-20 00:00:00,8,Master,4,5600,45,23,14,2,61,7,32,1,1.95,True,2020-09-11
70601,Legal,Male,58,Technician,2019-09-24 00:00:00,2,Bachelor,3,4550,46,29,26,0,39,5,10,2,1.21,True,2021-12-17
70602,Finance,Female,28,Technician,2016-05-30 00:00:00,0,Bachelor,2,4200,52,17,24,7,70,9,58,2,3.21,True,2019-05-18
70604,Finance,Male,31,Engineer,2017-05-20 00:00:00,7,High School,1,6600,50,38,4,7,37,15,37,0,4.43,True,2024-11-11
70605,HR,Female,32,Engineer,2016-10-25 00:00:00,1,PhD,4,8400,33,36,28,3,60,14,25,1,2.79,False,
70606,Sales,Female,49,Specialist,2020-02-01 00:00:00,9,PhD,4,6300,30,38,1,14,42,5,93,0,4.04,False,
70607,Legal,Female,54,Consultant,2015-12-01 00:00:00,3,High School,3,7150,41,34,21,12,48,6,18,2,4.64,False,
70609,Operations,Male,38,Consultant,2020-03-14 00:00:00,2,Master,5,8250,60,8,4,13,60,19,82,0,3.17,False,
70610,Finance,Male,30,Technician,2015-09-25 00:00:00,0,Master,2,4200,46,21,3,13,63,19,35,0,1.6,True,2021-02-18
70610,Finance,Male,30,Technician,2015-01-16 00:00:00,0,Master,2,4200,46,21,3,13,42,19,35,0,1.6,False,
70611,Customer Support,Male,49,Technician,2017-07-20 00:00:00,4,High School,3,4550,54,41,22,4,49,6,14,2,2.57,True,2018-08-22
70612,Operations,Female,50,Engineer,2023-01-29 00:00:00,3,Master,4,8400,39,36,5,3,41,14,25,0,2.97,False,
70614,Operations,Female,40,Technician,2024-08-18 00:00:00,5,High School,5,5250,56,35,9,8,63,2,37,0,2.26,True,2022-08-14
70615,Marketing,Female,56,Specialist,2020-07-30 00:00:00,3,Bachelor,2,5400,52,3,10,8,34,14,93,0,3.87,True,2020-05-02
70616,Engineering,Male,57,Analyst,2024-04-03 00:00:00,7,High School,3,5200,58,4,14,12,58,11,69,0,3.91,True,2021-08-27
70616,Engineering,Male,57,Analyst,2020-10-15 00:00:00,7,High School,3,5200,58,4,14,12,70,11,69,0,3.91,False,
70617,IT,Male,36,Consultant,2018-11-29 00:00:00,9,Bachelor,1,6050,30,15,24,4,57,10,5,0,4.18,True,2020-03-10
70618,Finance,Male,29,Manager,2022-09-18 00:00:00,5,Bachelor,2,7200,43,16,25,7,45,10,94,1,1.77,True,2022-03-10
70620,Operations,Other,29,Analyst,2018-08-26 00:00:00,0,High School,3,5200,39,20,0,3,49,11,92,1,3.14,False,
70621,Finance,Male,51,Developer,2020-09-02 00:00:00,8,Bachelor,5,7500,57,2,22,10,42,11,44,0,2.64,False,
70621,Finance,Male,51,Developer,2022-02-24 00:00:00,8,Bachelor,5,7500,57,2,22,10,43,11,44,0,2.64,True,2024-12-17
70622,HR,Female,47,Specialist,2023-07-03 00:00:00,1,Bachelor,3,5850,49,12,1,7,57,19,72,0,3.89,False,
70622,HR,Female,47,Specialist,2023-01-07 00:00:00,1,Bachelor,3,5850,49,12,1,7,31,19,72,0,3.89,True,2019-08-08
70623,Sales,Male,53,Engineer,2022-05-13 00:00:00,2,Bachelor,5,9000,48,40,22,8,44,6,52,2,3.3,False,
70624,Operations,Male,29,Consultant,2019-02-18 00:00:00,5,High School,2,6600,41,22,24,3,69,3,49,1,1.67,True,2019-03-31
70624,Operations,Male,29,Consultant,2019-09-14 00:00:00,5,High School,2,6600,41,22,24,3,62,3,49,1,1.67,False,
70625,Marketing,Female,39,Analyst,2021-01-12 00:00:00,3,PhD,1,4400,43,2,22,0,33,1,52,0,2.74,True,2019-11-11
70626,Customer Support,Other,37,Manager,2018-05-21 00:00:00,3,Bachelor,1,6600,48,34,19,2,70,6,15,0,1.58,True,2024-07-25
70627,Operations,Male,54,Analyst,2021-11-30 00:00:00,4,Bachelor,1,4400,57,18,1,7,60,11,24,2,2.72,True,2019-08-22
70628,Legal,Male,54,Analyst,2018-02-14 00:00:00,6,Bachelor,1,4400,36,46,8,2,55,1,56,2,2.69,False,
70628,Legal,Male,54,Analyst,2020-06-24 00:00:00,6,Bachelor,1,4400,36,46,8,2,55,1,56,2,2.69,True,2020-09-25
70629,Operations,Male,51,Developer,2015-10-08 00:00:00,2,Bachelor,2,6000,38,30,23,9,45,3,75,1,2.47,False,
70629,Operations,Male,51,Developer,2022-05-28 00:00:00,2,Bachelor,2,6000,38,30,23,9,56,3,75,1,2.47,True,2018-08-01
70630,HR,Other,58,Analyst,2023-10-18 00:00:00,9,Bachelor,4,5600,47,36,21,5,49,8,13,2,4.34,True,2022-10-21
70630,HR,Other,58,Analyst,2022-01-05 00:00:00,9,Bachelor,4,5600,47,36,21,5,63,8,13,2,4.34,False,
70631,Engineering,Male,29,Consultant,2017-06-14 00:00:00,0,High School,2,6600,43,25,29,14,63,9,42,1,1.79,True,2021-05-21
70631,Engineering,Male,29,Consultant,2023-02-13 00:00:00,0,High School,2,6600,43,25,29,14,51,9,42,1,1.79,False,
70632,Customer Support,Female,29,Technician,2015-06-03 00:00:00,3,Bachelor,1,3850,31,23,4,9,60,13,66,1,2.0,True,2024-12-01
70633,Legal,Other,37,Consultant,2020-10-02 00:00:00,9,Master,5,8250,41,30,1,10,71,1,23,1,2.93,False,
70635,IT,Other,60,Analyst,2022-11-30 00:00:00,3,Bachelor,2,4800,35,34,25,1,54,8,63,0,4.86,False,
70635,IT,Other,60,Analyst,2022-01-27 00:00:00,3,Bachelor,2,4800,35,34,25,1,40,8,63,0,4.86,True,2024-04-15
70636,Operations,Male,47,Consultant,2024-03-16 00:00:00,9,Master,3,7150,38,12,29,14,55,6,36,0,3.05,False,
70637,Marketing,Male,31,Specialist,2020-04-05 00:00:00,7,Bachelor,1,4950,52,38,28,13,37,2,17,2,1.25,True,2020-04-16
70638,Engineering,Other,50,Manager,2021-08-20 00:00:00,2,Bachelor,4,8400,59,38,21,11,41,6,92,0,1.36,True,2018-03-02
70639,Finance,Male,56,Consultant,2015-02-07 00:00:00,7,Bachelor,2,6600,53,35,12,9,69,9,77,1,4.37,False,
70640,Marketing,Female,45,Analyst,2018-12-14 00:00:00,2,Bachelor,5,6000,46,39,19,7,72,15,80,1,3.97,False,
70641,IT,Male,46,Developer,2021-07-19 00:00:00,0,Bachelor,1,5500,42,43,19,12,64,19,59,0,2.1,True,2018-10-30
70643,Legal,Male,30,Technician,2017-08-26 00:00:00,6,Bachelor,1,3850,53,9,8,3,63,14,11,2,2.51,True,2020-02-22
70644,Marketing,Female,58,Technician,2015-02-12 00:00:00,1,High School,1,3850,43,8,3,11,42,7,78,2,2.48,True,2023-03-29
70645,Legal,Male,29,Technician,2018-09-09 00:00:00,6,High School,3,4550,31,11,11,11,35,1,10,1,1.64,True,2020-11-02
70645,Legal,Male,29,Technician,2019-07-12 00:00:00,6,High School,3,4550,31,11,11,11,76,1,10,1,1.64,False,
70646,Marketing,Male,32,Engineer,2024-03-18 00:00:00,6,High School,3,7800,52,2,14,11,61,13,82,0,2.29,False,
70646,Marketing,Male,32,Engineer,2016-01-01 00:00:00,6,High School,3,7800,52,2,14,11,56,13,82,0,2.29,True,2023-04-07
70648,Operations,Male,30,Engineer,2023-03-04 00:00:00,0,High School,1,6600,44,27,4,10,37,9,59,1,1.43,True,2019-05-08
70649,Sales,Male,49,Consultant,2021-12-22 00:00:00,7,High School,2,6600,38,19,21,6,50,3,43,0,2.55,True,2025-03-28
70649,Sales,Male,49,Consultant,2018-10-31 00:00:00,7,High School,2,6600,38,19,21,6,41,3,43,0,2.55,False,
70650,HR,Male,26,Developer,2020-10-01 00:00:00,8,Master,2,6000,52,10,27,7,75,14,49,0,4.36,False,
